"","campaign_name","text","ad_name","ad_set_name","age","gender","result_type","results","reach","impressions","cost_per_result","amount_spent_usd","link_clicks","frequency","starts","ends","audience","restriction18_39","campaign_theme","version","video_theme","agetrin","text_treat"
"77","Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","25-34","unknown",NA,NA,18,18,NA,0.33130104027676,NA,1,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",1,"Overwhelming"
"78","Hypercube Brand Video","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","Climate Change (18-39)","13-17","unknown",NA,NA,1,1,NA,0.04,NA,1,2022-01-07,2022-01-17,"Climate",1,"Hypercube","Video/creatives","Hypercube (factual)",1,"Only 3% research"
"79","Hypercube Brand Video","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Hypercube Brand Video (Animated)","Climate Change (18-39)","Unknown","unknown",NA,NA,0,0,NA,0,NA,0,2022-01-07,2022-01-17,"Climate",1,"Hypercube","Video/creatives","Hypercube (factual)",-1,"6000+ people"
"80","Hypercube Brand Video","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","Climate Change (18-39)","Unknown","unknown",NA,NA,0,0,NA,0,NA,0,2022-01-07,2022-01-17,"Climate",1,"Hypercube","Video/creatives","Hypercube (factual)",-1,"100x impact"
"81","Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","35-44","unknown",NA,NA,14,21,NA,0.53208954953541,1,1.5,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",0,"Overwhelming"
"82","Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","65+","unknown",NA,NA,11,11,NA,0.71279920786819,1,1,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"Overwhelming"
"83","Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","45-54","unknown",NA,NA,20,24,NA,0.66260208055353,2,1.2,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"Overwhelming"
"84","Cause-led","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Cause-led)","Retargeting (Cause-led)","35-44","unknown",NA,NA,1,1,NA,0,NA,1,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",0,"6000+ people"
"85","Hypercube Brand Video","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Hypercube Brand Video (Animated)","Climate Change (18-39)","35-44","unknown",NA,NA,6,6,NA,0.04,NA,1,2022-01-07,2022-01-17,"Climate",1,"Hypercube","Video/creatives","Hypercube (factual)",0,"Bigger difference"
"86","Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","18-24","unknown",NA,NA,39,39,NA,0.592326102313,NA,1,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",1,"Overwhelming"
"87","Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","55-64","unknown",NA,NA,20,28,NA,0.60236552777593,NA,1.4,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"Overwhelming"
"88","Cause-led","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Cause-led)","Retargeting (Cause-led)","55-64","unknown",NA,NA,1,1,NA,0.010616016427105,NA,1,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",-1,"6000+ people"
"89","Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","13-17","unknown",NA,NA,2,2,NA,0.030118276388797,NA,1,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",1,"Bigger difference"
"90","Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","35-44","unknown",NA,NA,54,54,NA,1.5761897976804,NA,1,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",0,"Bigger difference"
"91","Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","18-24","unknown","On-Facebook Leads",1,97,150,2.7307237259176,2.7307237259176,1,1.5463917525773,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",1,"Bigger difference"
"92","Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","55-64","unknown",NA,NA,64,92,NA,2.4897775148072,2,1.4375,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"Bigger difference"
"93","Hypercube Brand Video","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","Climate Change (18-39)","13-17","unknown",NA,NA,1,1,NA,0,NA,1,2022-01-07,2022-01-17,"Climate",1,"Hypercube","Video/creatives","Hypercube (factual)",1,"100x impact"
"94","Hypercube Brand Video","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","Climate Change (18-39)","35-44","unknown",NA,NA,8,8,NA,0.09,NA,1,2022-01-07,2022-01-17,"Climate",1,"Hypercube","Video/creatives","Hypercube (factual)",0,"Only 3% research"
"95","Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","45-54","unknown","On-Facebook Leads",1,64,91,2.4295409620296,2.4295409620296,2,1.421875,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"Bigger difference"
"96","Cause-led","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","Unknown","unknown",NA,NA,0,0,NA,0,NA,0,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"Learn"
"97","Hypercube Brand Video","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Hypercube Brand Video (Animated)","Climate Change (18-39)","35-44","unknown",NA,NA,12,13,NA,0.16,NA,1.0833333333333,2022-01-07,2022-01-17,"Climate",1,"Hypercube","Video/creatives","Hypercube (factual)",0,"Learn"
"98","Hypercube Brand Video","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Hypercube Brand Video (Animated)","Climate Change (18-39)","18-24","unknown",NA,NA,11,12,NA,0.11,NA,1.0909090909091,2022-01-07,2022-01-17,"Climate",1,"Hypercube","Video/creatives","Hypercube (factual)",1,"Bigger difference"
"99","Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","Unknown","unknown",NA,NA,0,0,NA,0,NA,0,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"Bigger difference"
"100","Cause-led","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","Unknown","unknown",NA,NA,0,0,NA,0,NA,0,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"6000+ people"
"101","Cause-led","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","Unknown","unknown",NA,NA,0,0,NA,0,NA,0,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"Cause list"
"102","Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","Unknown","unknown",NA,NA,0,0,NA,0,NA,0,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"Overwhelming"
"103","Cause-led","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","65+","unknown",NA,NA,8,8,NA,0.33130104027676,NA,1,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",-1,"Cause list"
"104","Hypercube Brand Video","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","Climate Change (18-39)","18-24","unknown",NA,NA,10,11,NA,0.09,NA,1.1,2022-01-07,2022-01-17,"Climate",1,"Hypercube","Video/creatives","Hypercube (factual)",1,"Only 3% research"
"105","Cause-led","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","35-44","unknown",NA,NA,12,20,NA,0.44173472036902,NA,1.6666666666667,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",0,"Cause list"
"106","Cause-led","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Animal Welfare (Cause-led)","Animal Welfare (Cause-led)","25-34","unknown",NA,NA,20,28,NA,0.44173472036902,NA,1.4,2021-11-30,2021-12-20,"Animal",0,"Cause-led","V1","Animal",1,"Cause list"
